STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,14-Oct-2019
Time,13:23
Box Index,1
ExptType,0
SessionRecord,39

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,125
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
148,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,7,0,1003,1187,1187,1209,1209,0,0,0,0,1,0,0,0,1209,1309,0,1309,1368,
1,1,0,1,1371,1663,1663,1685,0,1685,0,0,0,1,0,0,0,0,0,0,0,0,
2,1,14,2,1988,2042,2042,2072,0,2072,0,0,0,1,0,0,0,0,0,0,0,0,
3,0,14,3,2375,2660,2660,2727,2727,0,0,1,1,0,0,0,0,2727,2827,0,2827,2860,
4,0,1,4,2863,3301,3301,3328,3328,0,0,0,0,1,0,0,0,3328,3418,0,0,0,
5,0,15,5,3421,3839,3839,3881,3881,0,0,0,0,1,0,0,0,3881,3981,0,3981,4005,
6,0,6,6,4008,5572,5572,5915,5915,0,0,1,1,0,0,0,0,5915,6015,0,6015,6093,
7,0,13,7,6096,7247,7247,7314,7314,0,0,0,1,0,0,0,0,7314,7414,0,7414,7439,
8,0,8,8,7442,8472,8472,8500,8500,0,0,0,0,1,0,0,0,8500,8600,0,8600,8603,
9,0,0,9,8606,9675,9675,9785,9785,0,0,0,1,0,0,0,0,9785,9885,0,9885,9905,
10,0,11,10,9908,10896,10896,11042,11042,0,0,2,0,1,0,0,0,11042,11129,0,0,0,
11,0,8,11,11132,11390,11390,11418,11418,0,0,0,0,1,0,0,0,11418,11518,0,11518,11617,
12,0,2,12,11620,12541,12541,12696,12696,0,0,1,0,1,0,0,0,12696,12783,0,0,0,
13,0,5,13,12786,13020,13020,13059,13059,0,0,0,0,1,0,0,0,13059,13151,0,0,0,
14,0,2,14,13154,13419,13419,13477,13477,0,0,1,0,1,0,0,0,13477,13577,0,13577,13655,
15,0,11,15,13658,14632,14632,14738,14738,0,0,0,0,1,0,0,0,14738,14832,0,0,0,
16,0,3,16,14835,15046,15046,15107,15107,0,0,0,1,0,0,0,0,15107,15207,0,15207,15230,
17,0,3,17,15233,16364,16364,16419,16419,0,0,0,1,0,0,0,0,16419,16519,0,16519,16551,
18,0,2,18,16554,17462,17462,17489,17489,0,0,0,0,1,0,0,0,17489,17579,0,0,0,
19,0,1,19,17582,17800,17800,17831,17831,0,0,0,0,1,0,0,0,17831,17929,0,0,0,
20,0,10,20,17932,18171,18171,18227,18227,0,0,1,1,0,0,0,0,18227,18327,0,18327,18351,
21,0,13,21,18354,19343,19343,19397,19397,0,0,0,1,0,0,0,0,19397,19497,0,19497,19568,
22,1,17,22,19571,20524,20524,20632,0,20632,0,2,1,0,0,0,0,0,0,0,0,0,
23,0,5,23,20935,20942,20942,20968,20968,0,0,0,0,1,0,0,0,20968,21068,0,21068,21078,
24,0,17,24,21081,22261,22261,22288,22288,0,0,0,0,1,0,0,0,22288,22380,0,0,0,
25,0,16,25,22383,22591,22591,22707,22707,0,0,1,1,0,0,0,0,22707,22807,0,22807,22831,
26,0,4,26,22834,24093,24093,24210,24210,0,0,0,1,0,0,0,0,24210,24310,0,24310,24344,
27,0,2,27,24347,25238,25238,25269,25269,0,0,0,0,1,0,0,0,25269,25369,0,25369,25445,
28,0,5,28,25448,26376,26376,26400,26400,0,0,0,0,1,0,0,0,26400,26496,0,0,0,
29,0,4,29,26499,26743,26743,26793,26793,0,0,0,1,0,0,0,0,26793,26893,0,26893,26919,
30,0,16,30,26922,27872,27872,27913,27913,0,0,0,1,0,0,0,0,27913,28013,0,28013,28046,
31,0,15,31,28049,29067,29067,29093,29093,0,0,0,0,1,0,0,0,29093,29193,0,29193,29202,
32,0,14,32,29205,30076,30076,30165,30165,0,0,0,1,0,0,0,0,30165,30265,0,30265,30293,
33,0,17,33,30296,31247,31247,31317,31317,0,0,0,0,1,0,0,0,31317,31412,0,0,0,
34,0,16,34,31415,31634,31634,31734,31734,0,0,0,1,0,0,0,0,31734,31834,0,31834,31855,
35,0,13,35,31858,32700,32700,32760,32760,0,0,0,1,0,0,0,0,32760,32860,0,32860,32988,
36,0,2,36,32991,33925,33925,33952,33952,0,0,0,0,1,0,0,0,33952,34052,0,34052,34101,
37,0,4,37,34104,34964,34964,35061,35061,0,0,0,1,0,0,0,0,35061,35161,0,35161,35185,
38,0,0,38,35188,36332,36332,36375,36375,0,0,0,1,0,0,0,0,36375,36475,0,36475,36501,
39,0,3,39,36504,37406,37406,37514,37514,0,0,0,1,0,0,0,0,37514,37614,0,37614,37643,
40,0,13,40,37646,38509,38509,38602,38602,0,0,0,1,0,0,0,0,38602,38702,0,38702,38730,
41,0,9,41,38733,39453,39453,39507,39507,0,0,0,1,0,0,0,0,39507,39607,0,39607,39646,
42,0,3,42,39649,40605,40605,40656,40656,0,0,0,1,0,0,0,0,40656,40756,0,40756,40799,
43,0,14,43,40802,41641,41641,41728,41728,0,0,1,1,0,0,0,0,41728,41828,0,41828,41853,
44,0,1,44,41856,42739,42739,42764,42764,0,0,0,0,1,0,0,0,42764,42864,0,42864,42951,
45,0,13,45,42954,43859,43859,43914,43914,0,0,0,1,0,0,0,0,43914,44014,0,44014,44045,
46,0,0,46,44048,44946,44946,45045,45045,0,0,0,1,0,0,0,0,45045,45145,0,45145,45170,
47,0,12,47,45173,46141,46141,46171,46171,0,0,0,0,1,0,0,0,46171,46271,0,46271,46347,
48,0,16,48,46350,47225,47225,47315,47315,0,0,0,1,0,0,0,0,47315,47415,0,47415,47439,
49,0,11,49,47442,48256,48256,48278,48278,0,0,0,0,1,0,0,0,48278,48377,0,0,0,
50,0,15,50,48380,48617,48617,48637,48637,0,0,0,0,1,0,0,0,48637,48737,0,48737,48738,
51,0,7,51,48741,49666,49666,49689,49689,0,0,0,0,1,0,0,0,49689,49789,0,49789,49812,
52,0,3,52,49815,50583,50583,50684,50684,0,0,0,1,0,0,0,0,50684,50784,0,50784,50804,
53,0,15,53,50807,51690,51690,51782,51782,0,0,0,0,1,0,0,0,51782,51877,0,0,0,
54,1,14,54,51880,52086,52086,52114,0,52114,0,0,0,1,0,0,0,0,0,0,0,0,
55,0,2,55,52417,52498,52498,52527,52527,0,0,0,0,1,0,0,0,52527,52627,0,0,0,
56,0,8,56,52630,52845,52845,52868,52868,0,0,0,0,1,0,0,0,52868,52968,0,52968,52984,
57,0,16,57,52987,53828,53828,53875,53875,0,0,0,1,0,0,0,0,53875,53975,0,53975,54003,
58,0,1,58,54006,54827,54827,54854,54854,0,0,0,0,1,0,0,0,54854,54950,0,0,0,
59,0,7,59,54953,55167,55167,55190,55190,0,0,0,0,1,0,0,0,55190,55290,0,55290,55299,
60,1,14,60,55302,56069,56069,56095,0,56095,0,0,0,1,0,0,0,0,0,0,0,0,
61,0,1,61,56398,56477,56477,56497,56497,0,0,0,0,1,0,0,0,56497,56597,0,56597,56607,
62,0,7,62,56610,57438,57438,57459,57459,0,0,0,0,1,0,0,0,57459,57559,0,57559,57569,
63,0,6,63,57572,58353,58353,58493,58493,0,0,1,1,0,0,0,0,58493,58593,0,58593,58628,
64,0,1,64,58631,59637,59637,59665,59665,0,0,0,0,1,0,0,0,59665,59765,0,59765,59768,
65,1,9,65,59771,60957,60957,60983,0,60983,0,0,0,1,0,0,0,0,0,0,0,0,
66,0,3,66,61286,61408,61408,61458,61458,0,0,0,1,0,0,0,0,61458,61558,0,61558,61608,
67,0,8,67,61611,62365,62365,62391,62391,0,0,0,0,1,0,0,0,62391,62491,0,62491,62707,
68,0,12,68,62710,63590,63590,63657,63657,0,0,1,0,1,0,0,0,63657,63752,0,0,0,
69,0,17,69,63755,63991,63991,64012,64012,0,0,0,0,1,0,0,0,64012,64112,0,64112,64128,
70,0,8,70,64131,65123,65123,65313,65313,0,0,0,0,1,0,0,0,65313,65413,0,65413,65428,
71,0,9,71,65431,66415,66415,66464,66464,0,0,0,1,0,0,0,0,66464,66564,0,66564,66600,
72,0,11,72,66603,67584,67584,67611,67611,0,0,0,0,1,0,0,0,67611,67711,0,67711,67715,
73,0,1,73,67718,68788,68788,68815,68815,0,0,0,0,1,0,0,0,68815,68915,0,68915,68917,
74,1,6,74,68920,69831,69831,69851,0,69851,0,0,0,1,0,0,0,0,0,0,0,0,
75,1,9,75,70154,70452,70452,70478,0,70478,0,0,0,1,0,0,0,0,0,0,0,0,
76,0,7,76,70781,70906,70906,70928,70928,0,0,0,0,1,0,0,0,70928,71028,0,71028,71125,
77,0,6,77,71128,71996,71996,72171,72171,0,0,2,1,0,0,0,0,72171,72271,0,72271,72306,
78,0,15,78,72309,73245,73245,73266,73266,0,0,0,0,1,0,0,0,73266,73366,0,73366,73377,
79,0,16,79,73380,74445,74445,74493,74493,0,0,0,1,0,0,0,0,74493,74593,0,74593,75006,
80,0,2,80,75009,75996,75996,76020,76020,0,0,0,0,1,0,0,0,76020,76120,0,76120,76123,
81,0,2,81,76126,77090,77090,77116,77116,0,0,0,0,1,0,0,0,77116,77216,0,77216,77225,
82,0,3,82,77228,78276,78276,78427,78427,0,0,1,1,0,0,0,0,78427,78527,0,78527,78562,
83,0,10,83,78565,79558,79558,79621,79621,0,0,0,1,0,0,0,0,79621,79721,0,79721,79758,
84,0,5,84,79761,80777,80777,80803,80803,0,0,0,0,1,0,0,0,80803,80903,0,80903,80907,
85,0,12,85,80910,81876,81876,81902,81902,0,0,0,0,1,0,0,0,81902,82002,0,82002,82007,
86,0,4,86,82010,82908,82908,83068,83068,0,0,0,1,0,0,0,0,83068,83168,0,83168,83212,
87,0,6,87,83215,84109,84109,84240,84240,0,0,1,1,0,0,0,0,84240,84340,0,84340,84374,
88,1,0,88,84377,85323,85323,85344,0,85344,0,0,0,1,0,0,0,0,0,0,0,0,
89,0,4,89,85647,85654,85654,85824,85824,0,0,0,1,0,0,0,0,85824,85924,0,85924,85971,
90,0,11,90,85974,86926,86926,86953,86953,0,0,0,0,1,0,0,0,86953,87053,0,87053,87061,
91,0,13,91,87064,88286,88286,88435,88435,0,0,2,1,0,0,0,0,88435,88535,0,88535,88589,
92,0,11,92,88592,89525,89525,89547,89547,0,0,0,0,1,0,0,0,89547,89647,0,89647,89657,
93,1,9,93,89660,90575,90575,90609,0,90609,0,0,0,1,0,0,0,0,0,0,0,0,
94,0,16,94,90912,91030,91030,91094,91094,0,0,0,1,0,0,0,0,91094,91194,0,91194,91269,
95,0,10,95,91272,92439,92439,92492,92492,0,0,0,1,0,0,0,0,92492,92592,0,92592,92651,
96,0,1,96,92654,93686,93686,93711,93711,0,0,0,0,1,0,0,0,93711,93811,0,93811,93829,
97,0,8,97,93832,94733,94733,94758,94758,0,0,0,0,1,0,0,0,94758,94858,0,94858,94875,
98,0,12,98,94878,95858,95858,95886,95886,0,0,0,0,1,0,0,0,95886,95986,0,95986,96006,
99,0,7,99,96009,97099,97099,97143,97143,0,0,0,0,1,0,0,0,97143,97243,0,97243,97293,
100,0,10,100,97296,98278,98278,98428,98428,0,0,1,1,0,0,0,0,98428,98528,0,98528,98581,
101,0,8,101,98584,99513,99513,99539,99539,0,0,0,0,1,0,0,0,99539,99639,0,99639,99645,
102,0,4,102,99648,100685,100685,100814,100814,0,0,1,1,0,0,0,0,100814,100914,0,100914,100952,
103,1,6,103,100955,102034,102034,102057,0,102057,0,0,0,1,0,0,0,0,0,0,0,0,
104,0,11,104,102360,102437,102437,102474,102474,0,0,0,0,1,0,0,0,102474,102574,0,102574,102688,
105,1,6,105,102691,103712,103712,103735,0,103735,0,0,0,1,0,0,0,0,0,0,0,0,
106,0,0,106,104038,104039,104039,104063,104063,0,0,0,1,0,0,0,0,104063,104163,0,104163,104229,
107,0,17,107,104232,105926,105926,105952,105952,0,0,0,0,1,0,0,0,105952,106052,0,106052,106070,
108,0,9,108,106073,107001,107001,107125,107125,0,0,1,1,0,0,0,0,107125,107225,0,107225,107275,
109,0,17,109,107278,108208,108208,108232,108232,0,0,0,0,1,0,0,0,108232,108332,0,108332,108348,
110,0,9,110,108351,109317,109317,109362,109362,0,0,0,1,0,0,0,0,109362,109462,0,109462,109514,
111,0,17,111,109517,110356,110356,110382,110382,0,0,0,0,1,0,0,0,110382,110482,0,110482,110504,
112,1,3,112,110507,111434,111434,111455,0,111455,0,0,0,1,0,0,0,0,0,0,0,0,
113,0,15,113,111758,114842,114842,114869,114869,0,0,0,0,1,0,0,0,114869,114969,0,114969,115066,
114,0,12,114,115069,116022,116022,116045,116045,0,0,0,0,1,0,0,0,116045,116145,0,116145,116181,
115,0,0,115,116184,117064,117064,117196,117196,0,0,1,1,0,0,0,0,117196,117296,0,117296,117352,
116,0,15,116,117355,118191,118191,118219,118219,0,0,0,0,1,0,0,0,118219,118319,0,118319,118341,
117,0,10,117,118344,119232,119232,119364,119364,0,0,0,1,0,0,0,0,119364,119464,0,119464,119517,
118,0,11,118,119520,120312,120312,120342,120342,0,0,0,0,1,0,0,0,120342,120442,0,120442,120453,
119,0,7,119,120456,121302,121302,121332,121332,0,0,0,0,1,0,0,0,121332,121432,0,121432,121447,
120,0,8,120,121450,122261,122261,122288,122288,0,0,0,0,1,0,0,0,122288,122388,0,122388,122411,
121,0,15,121,122414,123270,123270,123298,123298,0,0,0,0,1,0,0,0,123298,123398,0,123398,123415,
122,0,10,122,123418,124480,124480,124541,124541,0,0,0,1,0,0,0,0,124541,124641,0,124641,124703,
123,0,17,123,124706,125673,125673,125700,125700,0,0,0,0,1,0,0,0,125700,125800,0,125800,125821,
124,0,15,124,125824,126707,126707,126731,126731,0,0,0,0,1,0,0,0,126731,126831,0,126831,126849,
125,0,8,125,126852,127653,127653,127679,127679,0,0,0,0,1,0,0,0,127679,127779,0,127779,127811,
126,0,9,126,127814,128615,128615,128832,128832,0,0,2,1,0,0,0,0,128832,128932,0,128932,128996,
127,0,16,127,128999,130117,130117,130166,130166,0,0,0,1,0,0,0,0,130166,130266,0,130266,130320,
128,0,5,128,130323,131138,131138,131165,131165,0,0,0,0,1,0,0,0,131165,131265,0,131265,131285,
129,0,5,129,131288,132039,132039,132062,132062,0,0,0,0,1,0,0,0,132062,132162,0,132162,132184,
130,0,12,130,132187,132961,132961,132988,132988,0,0,0,0,1,0,0,0,132988,133088,0,133088,133106,
131,1,14,131,133109,133913,133913,134012,0,134012,0,0,0,1,0,0,0,0,0,0,0,0,
132,0,3,132,134315,134382,134382,134516,134516,0,0,1,1,0,0,0,0,134516,134616,0,134616,134710,
133,0,12,133,134713,135531,135531,135557,135557,0,0,0,0,1,0,0,0,135557,135657,0,135657,135687,
134,0,17,134,135690,136753,136753,136779,136779,0,0,0,0,1,0,0,0,136779,136879,0,136879,136915,
135,0,14,135,136918,137722,137722,137777,137777,0,0,0,1,0,0,0,0,137777,137877,0,137877,137975,
136,0,16,136,137978,138743,138743,138859,138859,0,0,0,1,0,0,0,0,138859,138959,0,138959,139073,
137,0,13,137,139076,139907,139907,140065,140065,0,0,1,1,0,0,0,0,140065,140165,0,140165,140219,
138,0,4,138,140222,141073,141073,141461,141461,0,0,2,1,0,0,0,0,141461,141561,0,141561,142561,
139,0,11,139,142564,152001,152001,152029,152029,0,0,0,0,1,0,0,0,152029,152129,0,152129,152172,
140,1,13,140,152175,153204,153204,153225,0,153225,0,0,0,1,0,0,0,0,0,0,0,0,
141,0,4,141,153528,153619,153619,153680,153680,0,0,0,1,0,0,0,0,153680,153780,0,153780,153848,
142,0,10,142,153851,154793,154793,154971,154971,0,0,0,1,0,0,0,0,154971,155071,0,155071,155139,
143,0,12,143,155142,155897,155897,155922,155922,0,0,0,0,1,0,0,0,155922,156022,0,156022,156045,
144,0,8,144,156048,156941,156941,156970,156970,0,0,0,0,1,0,0,0,156970,157070,0,157070,157088,
145,0,17,145,157091,157908,157908,157933,157933,0,0,0,0,1,0,0,0,157933,158033,0,158033,158051,
146,0,7,146,158054,158980,158980,159008,159008,0,0,0,0,1,0,0,0,159008,159108,0,159108,159151,
147,0,0,147,159154,159950,159950,160093,160093,0,0,1,1,0,0,0,0,160093,160193,0,160193,160256,
148,0,1,148,160259,161088,161088,161168,161168,0,0,0,0,1,0,0,0,161168,161268,0,161268,161291,
149,0,15,149,161294,162136,162136,162159,162159,0,0,0,0,1,0,0,0,162159,162259,0,162259,162274,
150,0,2,150,162277,163108,163108,163127,163127,0,0,0,0,1,0,0,0,163127,163227,0,163227,163246,
151,0,0,151,163249,164373,164373,164436,164436,0,0,0,1,0,0,0,0,164436,164536,0,164536,164608,
152,0,12,152,164611,165470,165470,165498,165498,0,0,0,0,1,0,0,0,165498,165598,0,165598,165616,
153,0,8,153,165619,166889,166889,166912,166912,0,0,0,0,1,0,0,0,166912,167012,0,167012,167058,
154,128,2,154,167061,167875,167875,167900,167900,0,0,0,0,1,0,0,0,167900,168000,0,168000,168000,
ENDDATA
