STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,15-Oct-2019
Time,12:38
Box Index,1
ExptType,0
SessionRecord,40

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,125
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
138,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,17,0,1003,1028,1028,1060,1060,0,0,0,0,1,0,0,0,1060,1160,0,1160,1175,
1,0,0,1,1178,1431,1431,1495,1495,0,0,0,1,0,0,0,0,1495,1595,0,1595,1619,
2,0,2,2,1622,3475,3475,3497,3497,0,0,0,0,1,0,0,0,3497,3597,0,3597,3604,
3,0,6,3,3607,4822,4822,4873,4873,0,0,0,1,0,0,0,0,4873,4973,0,4973,5016,
4,0,8,4,5019,5974,5974,5998,5998,0,0,0,0,1,0,0,0,5998,6098,0,6098,6118,
5,0,13,5,6121,7276,7276,7333,7333,0,0,0,1,0,0,0,0,7333,7433,0,7433,7481,
6,0,7,6,7484,8534,8534,8566,8566,0,0,0,0,1,0,0,0,8566,8666,0,8666,8713,
7,1,16,7,8716,9667,9667,9761,0,9761,0,0,0,1,0,0,0,0,0,0,0,0,
8,0,0,8,10064,10095,10095,10198,10198,0,0,0,1,0,0,0,0,10198,10298,0,10298,10356,
9,0,13,9,10359,11329,11329,11376,11376,0,0,0,1,0,0,0,0,11376,11476,0,11476,11511,
10,0,7,10,11514,12441,12441,12471,12471,0,0,0,0,1,0,0,0,12471,12571,0,12571,12575,
11,0,0,11,12578,13537,13537,13636,13636,0,0,0,1,0,0,0,0,13636,13736,0,13736,13763,
12,0,2,12,13766,14677,14677,14705,14705,0,0,0,0,1,0,0,0,14705,14804,0,0,0,
13,0,6,13,14807,15172,15172,15290,15290,0,0,0,1,0,0,0,0,15290,15390,0,15390,15417,
14,0,8,14,15420,16320,16320,16433,16433,0,0,0,0,1,0,0,0,16433,16528,0,0,0,
15,0,12,15,16531,16777,16777,16800,16800,0,0,0,0,1,0,0,0,16800,16899,0,0,0,
16,0,10,16,16902,17295,17295,17356,17356,0,0,0,1,0,0,0,0,17356,17456,0,17456,17500,
17,0,4,17,17503,18791,18791,18917,18917,0,0,0,1,0,0,0,0,18917,19017,0,19017,19059,
18,0,15,18,19062,20647,20647,20670,20670,0,0,0,0,1,0,0,0,20670,20770,0,20770,20773,
19,0,17,19,20776,21899,21899,21929,21929,0,0,0,0,1,0,0,0,21929,22029,0,22029,22041,
20,0,9,20,22044,23020,23020,23061,23061,0,0,0,1,0,0,0,0,23061,23161,0,23161,23248,
21,0,13,21,23251,24280,24280,24329,24329,0,0,0,1,0,0,0,0,24329,24429,0,24429,24464,
22,0,15,22,24467,25404,25404,25428,25428,0,0,0,0,1,0,0,0,25428,25528,0,25528,25530,
23,0,1,23,25533,26530,26530,26560,26560,0,0,0,0,1,0,0,0,26560,26660,0,26660,26663,
24,0,6,24,26666,27768,27768,27838,27838,0,0,0,1,0,0,0,0,27838,27938,0,27938,28023,
25,0,10,25,28026,28932,28932,28992,28992,0,0,0,1,0,0,0,0,28992,29092,0,29092,29127,
26,0,4,26,29130,33349,33349,33407,33407,0,0,0,1,0,0,0,0,33407,33507,0,33507,33565,
27,0,14,27,33568,35720,35720,35833,35833,0,0,0,1,0,0,0,0,35833,35933,0,35933,35984,
28,0,2,28,35987,37029,37029,37052,37052,0,0,0,0,1,0,0,0,37052,37152,0,37152,37156,
29,0,5,29,37159,38140,38140,38194,38194,0,0,0,0,1,0,0,0,38194,38288,0,0,0,
30,0,1,30,38291,38621,38621,38642,38642,0,0,0,0,1,0,0,0,38642,38735,0,0,0,
31,0,6,31,38738,39430,39430,39480,39480,0,0,0,1,0,0,0,0,39480,39580,0,39580,39679,
32,0,10,32,39682,40461,40461,40517,40517,0,0,0,1,0,0,0,0,40517,40617,0,40617,40759,
33,0,14,33,40762,41612,41612,41713,41713,0,0,0,1,0,0,0,0,41713,41813,0,41813,41844,
34,0,15,34,41847,42765,42765,42877,42877,0,0,0,0,1,0,0,0,42877,42971,0,0,0,
35,0,9,35,42974,43261,43261,43305,43305,0,0,0,1,0,0,0,0,43305,43405,0,43405,43510,
36,0,4,36,43513,44220,44220,44271,44271,0,0,0,1,0,0,0,0,44271,44371,0,44371,44409,
37,0,5,37,44412,45311,45311,45339,45339,0,0,0,0,1,0,0,0,45339,45439,0,45439,45451,
38,0,1,38,45454,46387,46387,46643,46643,0,0,0,0,1,0,0,0,46643,46743,0,46743,46756,
39,0,13,39,46759,47659,47659,47721,47721,0,0,0,1,0,0,0,0,47721,47821,0,47821,47874,
40,0,11,40,47877,48883,48883,48907,48907,0,0,0,0,1,0,0,0,48907,49007,0,49007,49063,
41,0,7,41,49066,49909,49909,50165,50165,0,0,1,0,1,0,0,0,50165,50265,0,50265,50280,
42,0,11,42,50283,51111,51111,51254,51254,0,0,0,0,1,0,0,0,51254,51353,0,0,0,
43,1,10,43,51356,51611,51611,51641,0,51641,0,0,0,1,0,0,0,0,0,0,0,0,
44,0,4,44,51944,52073,52073,52212,52212,0,0,1,1,0,0,0,0,52212,52312,0,52312,52379,
45,0,15,45,52382,53205,53205,53234,53234,0,0,0,0,1,0,0,0,53234,53334,0,53334,53359,
46,0,9,46,53362,54657,54657,54686,54686,0,0,0,1,0,0,0,0,54686,54786,0,54786,54844,
47,0,0,47,54847,55698,55698,55745,55745,0,0,0,1,0,0,0,0,55745,55845,0,55845,55876,
48,0,15,48,55879,56887,56887,56973,56973,0,0,0,0,1,0,0,0,56973,57073,0,57073,57080,
49,0,7,49,57083,58224,58224,58255,58255,0,0,0,0,1,0,0,0,58255,58355,0,58355,58366,
50,0,12,50,58369,59331,59331,59381,59381,0,0,0,0,1,0,0,0,59381,59481,0,59481,59483,
51,0,13,51,59486,60512,60512,60532,60532,0,0,0,1,0,0,0,0,60532,60632,0,60632,60676,
52,0,11,52,60679,61657,61657,61686,61686,0,0,0,0,1,0,0,0,61686,61786,0,61786,61794,
53,0,0,53,61797,62890,62890,62936,62936,0,0,0,1,0,0,0,0,62936,63036,0,63036,63075,
54,1,14,54,63078,64210,64210,64295,0,64295,0,0,0,1,0,0,0,0,0,0,0,0,
55,0,1,55,64598,64611,64611,64641,64641,0,0,0,0,1,0,0,0,64641,64741,0,64741,64764,
56,0,3,56,64767,65757,65757,65806,65806,0,0,0,1,0,0,0,0,65806,65906,0,65906,66225,
57,0,16,57,66228,67081,67081,67145,67145,0,0,0,1,0,0,0,0,67145,67245,0,67245,67279,
58,0,1,58,67282,68278,68278,68407,68407,0,0,0,0,1,0,0,0,68407,68507,0,68507,68517,
59,0,0,59,68520,69532,69532,69636,69636,0,0,0,1,0,0,0,0,69636,69736,0,69736,69772,
60,0,10,60,69775,70804,70804,70867,70867,0,0,0,1,0,0,0,0,70867,70967,0,70967,71002,
61,1,0,61,71005,72023,72023,72054,0,72054,0,0,0,1,0,0,0,0,0,0,0,0,
62,1,6,62,72357,72430,72430,72451,0,72451,0,0,0,1,0,0,0,0,0,0,0,0,
63,0,5,63,72754,72787,72787,72813,72813,0,0,0,0,1,0,0,0,72813,72913,0,72913,73006,
64,0,6,64,73009,73863,73863,73976,73976,0,0,0,1,0,0,0,0,73976,74076,0,74076,74104,
65,0,13,65,74107,75181,75181,75225,75225,0,0,0,1,0,0,0,0,75225,75325,0,75325,75356,
66,1,13,66,75359,76285,76285,76309,0,76309,0,0,0,1,0,0,0,0,0,0,0,0,
67,0,3,67,76612,76651,76651,76784,76784,0,0,1,1,0,0,0,0,76784,76884,0,76884,76931,
68,0,7,68,76934,77805,77805,77826,77826,0,0,0,0,1,0,0,0,77826,77926,0,77926,77957,
69,0,7,69,77960,78880,78880,78903,78903,0,0,0,0,1,0,0,0,78903,79003,0,79003,79008,
70,1,3,70,79011,79995,79995,80078,0,80078,0,0,0,1,0,0,0,0,0,0,0,0,
71,1,9,71,80381,80392,80392,80475,0,80475,0,0,0,1,0,0,0,0,0,0,0,0,
72,0,1,72,80778,80842,80842,80864,80864,0,0,0,0,1,0,0,0,80864,80964,0,80964,80981,
73,0,11,73,80984,81862,81862,81887,81887,0,0,0,0,1,0,0,0,81887,81984,0,0,0,
74,0,10,74,81987,82249,82249,82315,82315,0,0,0,1,0,0,0,0,82315,82415,0,82415,82457,
75,0,12,75,82460,83247,83247,83318,83318,0,0,1,0,1,0,0,0,83318,83418,0,83418,83422,
76,0,5,76,83425,84378,84378,84398,84398,0,0,0,0,1,0,0,0,84398,84498,0,84498,84502,
77,0,1,77,84505,85698,85698,85724,85724,0,0,0,0,1,0,0,0,85724,85824,0,85824,85839,
78,0,15,78,85842,86738,86738,86772,86772,0,0,0,0,1,0,0,0,86772,86872,0,86872,86876,
79,0,9,79,86879,87905,87905,88012,88012,0,0,0,1,0,0,0,0,88012,88112,0,88112,88155,
80,0,16,80,88158,89062,89062,89160,89160,0,0,0,1,0,0,0,0,89160,89260,0,89260,89310,
81,1,14,81,89313,90201,90201,90227,0,90227,0,0,0,1,0,0,0,0,0,0,0,0,
82,0,2,82,90530,90543,90543,90574,90574,0,0,0,0,1,0,0,0,90574,90674,0,90674,90678,
83,0,5,83,90681,91634,91634,91660,91660,0,0,0,0,1,0,0,0,91660,91760,0,91760,91770,
84,0,5,84,91773,92699,92699,92842,92842,0,0,1,0,1,0,0,0,92842,92942,0,92942,92946,
85,0,15,85,92949,93837,93837,93860,93860,0,0,0,0,1,0,0,0,93860,93960,0,93960,93968,
86,0,12,86,93971,94727,94727,94749,94749,0,0,0,0,1,0,0,0,94749,94849,0,94849,94863,
87,0,11,87,94866,96081,96081,96103,96103,0,0,0,0,1,0,0,0,96103,96203,0,96203,96243,
88,0,15,88,96246,97089,97089,97112,97112,0,0,0,0,1,0,0,0,97112,97212,0,97212,97225,
89,1,14,89,97228,98089,98089,98120,0,98120,0,0,0,1,0,0,0,0,0,0,0,0,
90,0,8,90,98423,98464,98464,98489,98489,0,0,0,0,1,0,0,0,98489,98589,0,98589,98603,
91,1,16,91,98606,99405,99405,99429,0,99429,0,0,0,1,0,0,0,0,0,0,0,0,
92,0,7,92,99732,99782,99782,99812,99812,0,0,0,0,1,0,0,0,99812,99912,0,99912,99926,
93,0,2,93,99929,100833,100833,100857,100857,0,0,0,0,1,0,0,0,100857,100957,0,100957,100982,
94,1,3,94,100985,101899,101899,101921,0,101921,0,0,0,1,0,0,0,0,0,0,0,0,
95,0,4,95,102224,102245,102245,102300,102300,0,0,0,1,0,0,0,0,102300,102400,0,102400,102451,
96,0,5,96,102454,103244,103244,103270,103270,0,0,0,0,1,0,0,0,103270,103370,0,103370,103379,
97,1,3,97,103382,104485,104485,104515,0,104515,0,0,0,1,0,0,0,0,0,0,0,0,
98,0,10,98,104818,104827,104827,104964,104964,0,0,1,1,0,0,0,0,104964,105064,0,105064,105117,
99,0,4,99,105120,106090,106090,106195,106195,0,0,0,1,0,0,0,0,106195,106295,0,106295,106331,
100,0,2,100,106334,107168,107168,107233,107233,0,0,0,0,1,0,0,0,107233,107333,0,107333,107351,
101,0,14,101,107354,108526,108526,108575,108575,0,0,0,1,0,0,0,0,108575,108675,0,108675,108712,
102,1,4,102,108715,109795,109795,109878,0,109878,0,0,0,1,0,0,0,0,0,0,0,0,
103,0,10,103,110181,110231,110231,110254,110254,0,0,0,1,0,0,0,0,110254,110354,0,110354,110406,
104,0,8,104,110409,111234,111234,111259,111259,0,0,0,0,1,0,0,0,111259,111359,0,111359,111378,
105,0,11,105,111381,112262,112262,112285,112285,0,0,0,0,1,0,0,0,112285,112385,0,112385,112393,
106,0,7,106,112396,113412,113412,113433,113433,0,0,0,0,1,0,0,0,113433,113533,0,113533,113544,
107,0,16,107,113547,114555,114555,114612,114612,0,0,1,1,0,0,0,0,114612,114712,0,114712,114752,
108,0,5,108,114755,115663,115663,115683,115683,0,0,0,0,1,0,0,0,115683,115783,0,115783,115789,
109,0,9,109,115792,116698,116698,116791,116791,0,0,1,1,0,0,0,0,116791,116891,0,116891,116951,
110,0,11,110,116954,117987,117987,118014,118014,0,0,0,0,1,0,0,0,118014,118114,0,118114,118122,
111,0,8,111,118125,118964,118964,118988,118988,0,0,0,0,1,0,0,0,118988,119088,0,119088,119100,
112,0,0,112,119103,120364,120364,120417,120417,0,0,0,1,0,0,0,0,120417,120517,0,120517,120566,
113,0,17,113,120569,121391,121391,121415,121415,0,0,0,0,1,0,0,0,121415,121515,0,121515,121524,
114,0,7,114,121527,122790,122790,122815,122815,0,0,0,0,1,0,0,0,122815,122915,0,122915,122930,
115,0,5,115,122933,123879,123879,123903,123903,0,0,0,0,1,0,0,0,123903,124003,0,124003,124021,
116,0,17,116,124024,124980,124980,125004,125004,0,0,0,0,1,0,0,0,125004,125104,0,125104,125113,
117,0,1,117,125116,125922,125922,125945,125945,0,0,0,0,1,0,0,0,125945,126045,0,126045,126058,
118,1,16,118,126061,127245,127245,127267,0,127267,0,0,0,1,0,0,0,0,0,0,0,0,
119,0,3,119,127570,127645,127645,127709,127709,0,0,0,1,0,0,0,0,127709,127809,0,127809,127880,
120,1,16,120,127883,128636,128636,128670,0,128670,0,0,0,1,0,0,0,0,0,0,0,0,
121,0,8,121,128973,129001,129001,129034,129034,0,0,0,0,1,0,0,0,129034,129134,0,129134,129279,
122,1,0,122,129282,130058,130058,130081,0,130081,0,0,0,1,0,0,0,0,0,0,0,0,
123,0,1,123,130384,130492,130492,130520,130520,0,0,0,0,1,0,0,0,130520,130620,0,130620,130634,
124,0,12,124,130637,131508,131508,131532,131532,0,0,0,0,1,0,0,0,131532,131632,0,131632,131653,
125,1,6,125,131656,132802,132802,132823,0,132823,0,0,0,1,0,0,0,0,0,0,0,0,
126,0,10,126,133126,133316,133316,133384,133384,0,0,0,1,0,0,0,0,133384,133484,0,133484,133551,
127,0,14,127,133554,134411,134411,134479,134479,0,0,1,1,0,0,0,0,134479,134579,0,134579,134626,
128,0,16,128,134629,135790,135790,135905,135905,0,0,0,1,0,0,0,0,135905,136005,0,136005,136061,
129,0,17,129,136064,136999,136999,137026,137026,0,0,0,0,1,0,0,0,137026,137126,0,137126,137133,
130,1,14,130,137136,138057,138057,138081,0,138081,0,0,0,1,0,0,0,0,0,0,0,0,
131,0,1,131,138384,138388,138388,138428,138428,0,0,0,0,1,0,0,0,138428,138528,0,138528,138556,
132,0,1,132,138559,139978,139978,140001,140001,0,0,0,0,1,0,0,0,140001,140101,0,140101,140123,
133,1,0,133,140126,141029,141029,141049,0,141049,0,0,0,1,0,0,0,0,0,0,0,0,
134,0,17,134,141352,141539,141539,141571,141571,0,0,0,0,1,0,0,0,141571,141671,0,141671,141692,
135,0,12,135,141695,142608,142608,142628,142628,0,0,0,0,1,0,0,0,142628,142728,0,142728,142740,
136,0,8,136,142743,143706,143706,143729,143729,0,0,0,0,1,0,0,0,143729,143829,0,143829,143858,
137,0,12,137,143861,144901,144901,144946,144946,0,0,0,0,1,0,0,0,144946,145046,0,145046,145065,
138,0,16,138,145068,146517,146517,146621,146621,0,0,0,1,0,0,0,0,146621,146721,0,146721,146782,
139,0,11,139,146785,147832,147832,147865,147865,0,0,0,0,1,0,0,0,147865,147965,0,147965,148013,
140,0,12,140,148016,148880,148880,148904,148904,0,0,0,0,1,0,0,0,148904,149004,0,149004,149017,
141,0,9,141,149020,149899,149899,149949,149949,0,0,0,1,0,0,0,0,149949,150049,0,150049,150098,
142,0,13,142,150101,150938,150938,151045,151045,0,0,0,1,0,0,0,0,151045,151145,0,151145,151199,
143,0,4,143,151202,152045,152045,152245,152245,0,0,2,1,0,0,0,0,152245,152345,0,152345,152402,
144,0,2,144,152405,153141,153141,153165,153165,0,0,0,0,1,0,0,0,153165,153265,0,153265,153286,
145,0,2,145,153289,154069,154069,154093,154093,0,0,0,0,1,0,0,0,154093,154193,0,154193,154209,
146,0,4,146,154212,160804,160804,160874,160874,0,0,1,1,0,0,0,0,160874,160974,0,160974,161060,
147,0,3,147,161063,161941,161941,162171,162171,0,0,0,1,0,0,0,0,162171,162271,0,162271,162332,
148,0,8,148,162335,163343,163343,163364,163364,0,0,0,0,1,0,0,0,163364,163464,0,163464,163492,
149,0,5,149,163495,164295,164295,164318,164318,0,0,0,0,1,0,0,0,164318,164418,0,164418,164453,
150,0,14,150,164456,165273,165273,165329,165329,0,0,0,1,0,0,0,0,165329,165429,0,165429,165487,
151,0,12,151,165490,166218,166218,166242,166242,0,0,0,0,1,0,0,0,166242,166342,0,166342,166384,
152,0,15,152,166387,167275,167275,167299,167299,0,0,0,0,1,0,0,0,167299,167399,0,167399,167421,
153,128,4,153,167424,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
